strain	branch_length	cTiter	cTiterSub	cTiterSub_x	clade_membership	clock_length	country	country_entropy	dTiter	dTiterSub	date	delta_frequency	dms_star	ep	ep_x	lbi	mutation_length	ne	ne_star	numdate	raw_date	rb	region	region_entropy	is_terminal	timepoint	lineage	segment	frequency	naive
A/Oregon/34/2009	0.0015112180792572964	6.9418450800449145	5.855644219280757	-6.02948626184602	e62a2e8	0.0015112180792572964	usa	-9.99866855976916e-13	0	0.0	2009-09-02	1.6663597753984867	0.5568542929301948	5.563638448919432	-5.737627826046983	0.784741274641348	1.8404648226864683e-17	9	-1.2906223506019099	2009.6735112936346	2009-09-03	7	north_america	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	0.083095	0.0
A/Paraguay/52/2009	0.002220978841720636	5.468209873290916	2.67209809007746	-15.301640333884334	41bb3e2	0.002220978841720636	paraguay	-1.000088900581841e-12	0	0.0	2009-06-05	-5.499564056205427	0.5568542929301948	2.619914401872114	-11.007324122405057	-1.6884188062291436	0.00292251239903309	9	-1.2906223506019099	2009.4298425735801	2009-06-06	6	south_america	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	7.900000000000001e-05	0.0
A/Philippines/2191/2009	0.0007466483074803562	7.0358860731836375	5.855644219280757	-6.02948626184602	e62a2e8	0.0007466483074803562	philippines	-1.000088900581841e-12	0	0.0	2009-05-25	1.6663597753984867	0.5568542929301948	5.563638448919432	-5.737627826046983	-0.27676335572687394	0.0005838426816487844	9	-1.2906223506019099	2009.3997262149207	2009-05-26	7	southeast_asia	-9.99866855976916e-13	True	2009-10-01	h3n2	ha	1.8e-05	0.0
A/Shizuoka/736/2009	0.00010183523887763446	5.713541989150039	5.855643046109714	-8.297785677016783	956f201	0.00010183523887763446	japan	-1.000088900581841e-12	0	0.0	2009-05-23	1.3746193480580358	0.905694369044604	4.091776425395773	-7.668784343835705	1.4719776346652895	1.8490838543351624e-17	9	-1.2906223506019099	2009.3915126625602	2009-05-23	7	japan_korea	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	1.2e-05	0.0
A/Singapore/GP3866/2009	0.003195221367989373	6.941844174959457	5.855644219280757	-6.02948626184602	e62a2e8	0.003195221367989373	singapore	-1.000088900581841e-12	0	0.0	2009-09-24	1.6663597753984867	-0.45448878488048744	5.563638448919432	-5.737627826046983	0.3798260375468195	0.0011673494099249686	10	-0.3416353281005056	2009.7310061601645	2009-09-24	7	southeast_asia	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	0.123417	0.0
A/Stockholm/91/2009	0.0007063655030799046	5.713541989150039	5.855643046109714	-8.297785677016783	956f201	0.0007063655030799046	sweden	-1.000088900581841e-12	0	0.0	2009-07-31	1.3746193480580358	0.905694369044604	4.091776425395773	-7.668784343835705	0.367494789140353	1.8490838543351624e-17	9	-1.2906223506019099	2009.583162217659	2009-08-XX	7	europe	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	0.040518	0.0
A/Sweden/2/2009	0.0024112184772317954	6.941844174959457	5.855644219280757	-6.02948626184602	e62a2e8	0.0024112184772317954	sweden	-1.000088900581841e-12	0	0.0	2009-09-01	1.6663597753984867	0.5891000142516949	6.299569460681262	-4.853064329318842	0.48783789001430555	0.0017533289759821113	9	-1.2906223506019099	2009.6680355920605	2009-09-01	7	europe	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	0.078059	0.0
A/Thailand/316/2009	0.0008168060453925332	7.099280104712363	5.855644151272167	-5.002599874695312	c0ab28c	0.0008168060453925332	thailand	-1.000088900581841e-12	0	0.0	2009-08-10	-1.9892948314185843	-2.7967007245058064	5.563638448919432	-5.776643474548656	-0.947676027959468	0.0011688026918960151	11	0.6073516944008986	2009.607802874744	2009-08-10	7	southeast_asia	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	0.029505	0.0
A/Victoria/208/2009	0.0	5.713541989150039	5.855643046109714	-8.297785677016783	956f201	0.0	australia	-1.000088900581841e-12	0	0.0	2009-06-01	1.3746193480580358	0.905694369044604	4.091776425395773	-7.668784343835705	1.28713511783975	1.8490838543351624e-17	9	-1.2906223506019099	2009.4188911704312	2009-06-02	7	oceania	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	4.7e-05	0.0
A/Vietnam/210/2009	0.0013291381039856678	7.099280104712363	5.855644151272167	-6.02948626184602	c0ab28c	0.0013291381039856678	vietnam	-1.000088900581841e-12	0	0.0	2009-06-01	-1.9892948314185843	1.040540112752695	5.563638448919432	-5.754309212046979	-0.21481097354752693	1.8426723452755035e-17	9	-1.2906223506019099	2009.4188911704312	2009-06-02	7	southeast_asia	-9.99866855976916e-13	True	2009-10-01	h3n2	ha	4.7e-05	0.0
A/Westernsepik/20/2009	0.00215630667740098	5.713541989150039	5.855643149081056	-8.297785677016783	956f201	0.00215630667740098	papua_new_guinea	-1.000088900581841e-12	0	8.316595923065296e-08	2009-09-06	1.3746193480580358	2.2893289566580592	4.091776425395773	-7.668784343835705	0.43456579151071484	0.0017533802935202974	11	0.6073516944008986	2009.6844626967832	2009-09-07	7	oceania	-9.99866855976916e-13	True	2009-10-01	h3n2	ha	0.09295	0.0
A/Wisconsin/15/2009	0.0004404953177211816	7.0358860731836375	5.855644219280757	-4.797830455597468	e62a2e8	0.0004404953177211816	usa	-1.000088900581841e-12	0	0.0	2009-06-07	1.6663597753984867	0.09075704837396734	5.563638448919432	-5.737627826046983	-0.3861620769885119	0.0005839217070933179	10	-0.3416353281005056	2009.432580424367	2009-06-07	7	north_america	-1.000088900581841e-12	True	2009-10-01	h3n2	ha	8.9e-05	0.0
A/Acre/15093/2010	0.005683168038854679	6.9444196452910925	5.8870893507415465	-5.473643432762693	c0ab28c	0.005683168038854679	brazil	-9.99866855976916e-13	0	0.0	2010-03-03	0.7454200717873167	-2.3628492012710796	5.563638448919432	-6.102878231477832	-0.09649419253351522	0.007040092463754398	13	1.5563387169023029	2010.1697467488025	2010-03-03	7	south_america	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.111048	0.0
A/Beijing-Zhaoyang/141/2010	0.002955180851547071	6.944419996787365	5.887089594067258	-5.473643432762693	e62a2e8	0.002955180851547071	china	-9.99866855976916e-13	0	0.0	2010-01-06	-4.080914622589221	-4.236032467129126	7.771431484204921	-3.544538166018528	-1.49648894971363	0.0023361007336162123	10	-0.3416353281005056	2010.0164271047229	2010-01-06	7	china	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.0034659999999999995	0.0
A/Cameroon/LEID/02/10/136/2010	0.0016814959947521401	6.165183844385918	5.781901001320267	-6.411278664448721	956f201	0.0016814959947521401	cameroon	-1.000088900581841e-12	0	0.0	2010-01-21	0.19501194732572824	0.6917000366382858	4.827707437157603	-7.06670494194471	-0.6932708731086308	0.0011673859411200358	10	-0.3416353281005056	2010.0574948665296	2010-01-21	7	africa	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.012228	0.0
A/Connecticut/4/2010	0.0029372451700395642	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0029372451700395642	usa	-1.000088900581841e-12	0	0.0	2010-03-16	0.19501194732572824	0.4659799873877857	4.827707437157603	-7.018443053209187	0.4839893577550097	0.0023367293567612447	12	1.5563387169023029	2010.2080766598224	2010-03-17	7	north_america	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.155619	0.0
A/DominicanRepublic/3668/2009	0.0015186858316223804	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0015186858316223804	dominican_republic	-1.000088900581841e-12	0	0.0	2009-11-11	0.19501194732572824	0.7092886119045585	4.827707437157603	-7.019766451094678	-0.13570508784330113	0.002336620271023905	9	-1.2906223506019099	2009.8651608487326	2009-11-12	7	north_america	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	4e-06	0.0
A/DominicanRepublic/3743/2009	0.0035094795271971915	7.008718574968093	5.887090455794271	-4.516338956927149	e62a2e8	0.0035094795271971915	dominican_republic	-1.000088900581841e-12	0	6.959834990466078e-07	2009-12-03	-4.080914622589221	-2.3950949225925795	7.771431484204921	-3.6298497869932365	-1.3965448564102274	0.003507914425579591	11	0.6073516944008986	2009.9253935660504	2009-12-04	7	north_america	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	8.9e-05	0.0
A/Egypt/N13578/2009	0.0010049112644692976	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0010049112644692976	egypt	-1.000088900581841e-12	0	0.0	2009-12-30	0.19501194732572824	-1.6417176153538968	7.035500472443092	-4.282739080040398	0.6428016770730148	0.0011662954116772055	10	-0.3416353281005056	2009.9993155373031	2009-12-XX	7	africa	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.000383	0.0
A/Ghana/FS-464/2010	0.00479893650951016	6.9444196452910925	5.8870893507415465	-5.473643432762693	c0ab28c	0.00479893650951016	ghana	-9.99866855976916e-13	0	0.0	2010-03-15	0.7454200717873167	-3.8080438023164893	7.035500472443092	-4.34091211048509	-0.10897180667634115	0.004093432153006118	9	-1.2906223506019099	2010.202600958248	2010-03-15	7	africa	-9.99866855976916e-13	True	2010-04-01	h3n2	ha	0.15023	0.0
A/HongKong/1736/2010	0.0019732206416085557	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0019732206416085557	hong_kong	-1.000088900581841e-12	0	0.0	2010-03-22	0.19501194732572824	-2.4713120820797614	6.299569460681262	-5.129645804713795	0.30197061365989725	0.0017500578457793766	11	0.6073516944008986	2010.2245037645446	2010-03-23	7	china	-9.99866855976916e-13	True	2010-04-01	h3n2	ha	0.168547	0.0
A/HongKong/34430/2009	0.0015823015081274858	6.944419996787365	5.887089594067258	-5.473643432762693	e62a2e8	0.0015823015081274858	hong_kong	-1.000088900581841e-12	0	0.0	2009-11-22	-4.080914622589221	0.5568542929301948	5.563638448919432	-6.117040872844095	-1.3557665724432522	0.0005827889647594883	9	-1.2906223506019099	2009.8925393566046	2009-11-22	7	china	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	1.8e-05	0.0
A/HongKong/H090-689-V2/2009	0.001157999089378546	6.944419819489057	5.887089594067258	-5.473643432762693	e62a2e8	0.001157999089378546	hong_kong	-9.99866855976916e-13	0	0.0	2009-12-07	-4.080914622589221	0.5568542929301948	5.563638448919432	-6.117040872844095	-1.4063275895917982	0.0005832061925684473	9	-1.2906223506019099	2009.9336071184118	2009-12-07	7	china	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.00013000000000000002	0.0
A/Kuwait/4554/2009	0.0011655155268797954	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0011655155268797954	kuwait	-1.000088900581841e-12	0	0.0	2009-12-08	0.19501194732572824	0.13472848653964922	4.827707437157603	-7.018443053209187	0.8627771395921127	0.001167077647466829	10	-0.3416353281005056	2009.9390828199869	2009-12-09	7	west_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.000167	0.0
A/Lao/256/2009	0.002804314124538715	6.9444196452910925	5.8870893507415465	-5.473643432762693	c0ab28c	0.002804314124538715	laos	-1.000088900581841e-12	0	0.0	2009-12-24	0.7454200717873167	-1.2342489550185787	5.563638448919432	-6.102878231477832	-1.1959788455546148	0.0023365982254390802	9	-0.3416353281005056	2009.9801505817927	2009-12-24	7	southeast_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.00093	0.0
A/Nigeria/1/2009	0.002001605585406137	6.158466326606042	2.7867393596914427	-14.711027732897099	41bb3e2	0.002001605585406137	nigeria	-1.000088900581841e-12	0	0.0	2009-11-18	-1.3158917315739083	-1.415997566103397	3.3558454136339435	-10.404483700595621	-1.9728208692216578	1.979092251680232e-17	10	-0.3416353281005056	2009.884325804244	2009-11-19	7	africa	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	1.2e-05	0.0
A/Norway/4916/2009	0.0022440111132758095	6.1651837239011975	5.781902823392795	-5.423715426088305	956f201	0.0022440111132758095	norway	-1.000088900581841e-12	0	1.471617338246002e-06	2009-12-10	0.19501194732572824	-0.4662145017246693	5.563638448919432	-6.0674208568287415	0.12483252618334544	0.0017511215426515233	10	-0.3416353281005056	2009.9418206707733	2009-12-10	7	europe	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.000188	0.0
A/Perth/673/2009	0.0008133349142355402	6.944419819489057	5.887089594067258	-5.473643432762693	e62a2e8	0.0008133349142355402	australia	-1.000088900581841e-12	0	0.0	2009-11-04	-4.080914622589221	-0.6538259712315783	7.035500472443092	-4.352079739119919	-1.28934810351998	0.0017505966591932634	12	1.5563387169023029	2009.8432580424371	2009-11-04	7	oceania	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	1e-06	0.0
A/RhodeIsland/1/2010	0.0013139461720672455	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0013139461720672455	usa	-1.000088900581841e-12	0	0.0	2010-01-26	0.19501194732572824	-0.542431661211851	6.299569460681262	-5.129645804713795	0.28937633459829	0.0017519282294229956	9	-1.2906223506019099	2010.0711841204654	2010-01-26	7	north_america	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.017637	0.0
A/Singapore/C2010036V/2010	0.0015805052599403152	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.0015805052599403152	singapore	-1.000088900581841e-12	0	0.0	2010-01-13	0.19501194732572824	0.679974319794104	5.563638448919432	-6.0343517468260535	0.3607957802264742	0.0011670446813380204	9	-1.2906223506019099	2010.0355920602328	2010-01-13	7	southeast_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.006433	0.0
A/Singapore/H2010211/2010	0.001917990960619752	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.001917990960619752	singapore	-1.000088900581841e-12	0	0.0	2010-03-18	0.19501194732572824	0.5891000142516949	4.827707437157603	-7.018443053209187	0.7047455992812021	0.0011670771980014365	10	-0.3416353281005056	2010.2108145106088	2010-03-18	7	southeast_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.158129	0.0
A/Stockholm/112/2009	0.0010428238523840228	6.165183844385918	5.781901001320267	-6.411278664448721	956f201	0.0010428238523840228	sweden	-1.000088900581841e-12	0	0.0	2009-11-28	0.19501194732572824	0.5568542929301948	4.091776425395773	-8.069242773988332	-0.24233088064393682	0.0005835508974226152	9	-1.2906223506019099	2009.9089664613282	2009-11-28	7	europe	-9.99866855976916e-13	True	2010-04-01	h3n2	ha	4e-05	0.0
A/SuratThani/116/2010	0.0027118993981749343	6.9444196452910925	5.8870893507415465	-4.519109741098145	c0ab28c	0.0027118993981749343	thailand	-1.000088900581841e-12	0	0.0	2010-02-09	0.7454200717873167	-2.5915006797326248	7.771431484204921	-3.5553393988376825	-1.2413603138077791	0.002922245441238505	10	-0.3416353281005056	2010.1095140314853	2010-02-09	7	southeast_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.042602	0.0
A/Tanzania/977/2010	0.001588353725848604	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.001588353725848604	tanzania	-1.000088900581841e-12	0	0.0	2010-02-17	0.19501194732572824	-1.9993519791014427	4.827707437157603	-7.018443053209187	0.9247000582580825	0.0017511215695369742	11	0.6073516944008986	2010.1341546885694	2010-02-18	7	africa	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.06715700000000001	0.0
A/Thailand/CU-B1697/2009	0.004698902293249478	6.944419675131848	5.887089594067258	-5.473643432762693	e62a2e8	0.004698902293249478	thailand	-1.000088900581841e-12	0	0.0	2009-11-10	-4.080914622589221	0.04092275178619461	4.827707437157603	-5.200755283577887	-1.3122188195830031	0.004680850924291015	8	-0.3416353281005056	2009.85968514716	2009-11-10	7	southeast_asia	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	3e-06	0.0
A/TianjinNankai/1842/2010	0.0040338563711925035	6.9444196452910925	5.8870893507415465	-4.519109741098145	c0ab28c	0.0040338563711925035	china	-1.000088900581841e-12	0	0.0	2010-02-28	0.7454200717873167	-2.3276720507385336	6.299569460681262	-5.212282898552604	-0.09432975285598733	0.005267116790397925	11	0.6073516944008986	2010.164271047228	2010-03-01	7	china	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.104009	0.0
A/Victoria/245/2009	0.002792714917114705	6.1651837239011975	5.781901001320267	-6.411278664448721	956f201	0.002792714917114705	australia	-1.000088900581841e-12	0	0.0	2009-12-24	0.19501194732572824	0.808957205080104	5.563638448919432	-6.141485325751439	-0.9340299279201278	0.0035066694869615835	9	-1.2906223506019099	2009.9801505817927	2009-12-24	7	oceania	-1.000088900581841e-12	True	2010-04-01	h3n2	ha	0.00093	0.0
A/Alabama/5/2010	0.0005819756910408203	6.572509645299236	6.107221100898254	-5.3113281582601735	e56a121	0.0005819756910408203	usa	-1.000088900581841e-12	0	0.0	2010-07-12	2.278441689966164	-3.5207637396340346	7.771431484204921	-4.334745899009084	-0.7073886840826584	0.0017483677999531773	9	-0.3416353281005056	2010.5311430527038	2010-07-13	7	north_america	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.003166	0.0
A/Alaska/5/2010	0.001945925721925687	6.572509649608586	6.107221281667633	-7.583783988492228	e56a121	0.001945925721925687	usa	-1.000088900581841e-12	0	1.460004162689001e-07	2010-08-11	2.278441689966164	-2.2162777407188066	7.771431484204921	-4.326739620719832	-0.15125441492012207	0.0040885687789233936	10	-0.3416353281005056	2010.613278576317	2010-08-12	7	north_america	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.025972	0.0
A/Bangladesh/3161/2010	0.002357972265389613	6.572509649608586	6.107221100898254	-7.583783988492228	e56a121	0.002357972265389613	bangladesh	-1.000088900581841e-12	0	0.0	2010-09-16	2.278441689966164	-3.388849425136989	7.035500472443092	-5.190783710894807	0.200350341841204	0.0017486331342656564	10	-0.3416353281005056	2010.7091033538672	2010-09-16	7	south_asia	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.08853899999999999	0.0
A/Brazil/610/2010	0.004194368698718289	6.933016288467277	6.340328604654906	-5.192436493697341	c0ab28c	0.004194368698718289	brazil	-9.99866855976916e-13	0	0.0	2010-05-24	-2.761667695791609	-4.804729734071944	6.299569460681262	-7.0678207551839	-1.8616445824628793	0.0035047763303320194	12	0.6073516944008986	2010.3942505133468	2010-05-24	7	south_america	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	1.1e-05	0.0
A/Brisbane/198/2010	0.001095408955881602	6.572509649608586	6.107221100898254	-7.583783988492228	e56a121	0.001095408955881602	australia	-1.000088900581841e-12	0	0.0	2010-08-25	2.278441689966164	-2.3511234844268976	7.035500472443092	-5.190783710894807	-0.014881389654244463	0.0005821727851874843	10	-0.3416353281005056	2010.6488706365506	2010-08-25	7	oceania	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.047799	0.0
A/Chile/6927/2010	0.0	6.572509649608586	6.107221100898254	-7.583783988492228	e56a121	0.0	chile	-1.000088900581841e-12	0	0.0	2010-07-22	2.278441689966164	-2.0960891430659427	7.035500472443092	-5.190783710894807	1.387856150636542	2.129650606989632e-17	9	-1.2906223506019099	2010.5557837097879	2010-07-22	7	south_america	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.006593000000000001	0.0
A/Chile/8196/2010	0.0008481810298032466	6.572509649608586	6.107221100898254	-7.583783988492228	e56a121	0.0008481810298032466	chile	-1.000088900581841e-12	0	0.0	2010-08-03	2.278441689966164	-2.0960891430659427	7.035500472443092	-5.190783710894807	0.2266601590450821	0.0005821936754182366	9	-1.2906223506019099	2010.5913757700205	2010-08-04	7	south_america	-9.99866855976916e-13	True	2010-10-01	h3n2	ha	0.016295	0.0
A/ChongqingBanan/1286/2010	0.0010108875038602194	7.423232887417027	6.107221016471867	-5.297515940909966	7fba9ff	0.0010108875038602194	china	-1.000088900581841e-12	0	0.0	2010-06-24	-4.861461508000215	-0.2873973198508964	6.299569460681262	-6.073281190008403	-0.04107087256016074	0.0011658473516853304	10	0.6073516944008986	2010.4818617385351	2010-06-25	7	china	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.000562	0.0
A/Ghana/FS-10-3811/2010	0.003416890965402645	6.933016288467277	6.340328604654906	-7.459327854171226	c0ab28c	0.003416890965402645	ghana	-1.000088900581841e-12	0	0.0	2010-06-16	-2.761667695791609	-0.6479631128094875	6.299569460681262	-6.300449503366643	-1.878310041525478	0.00350498472179518	10	-0.3416353281005056	2010.459958932238	2010-06-17	7	africa	-1.000088900581841e-12	True	2010-10-01	h3n2	ha	0.000233	0.0
